Brand Name,Identifier,X,Y,Z,x,y,L*,a*,b*,C*,h
Blue Earth,B4A,34.1659,34.3554,81.6841,0.2275,0.2287,65.2437,1.6271,-36.7307,36.7668,4.7567
Blue Earth,B5A,44.5731,45.5871,88.4115,0.2496,0.2553,73.2768,-0.3920,-27.6070,27.6098,4.6982
Blue Earth,B6A,56.8827,58.5255,95.7219,0.2694,0.2772,81.0301,-1.2573,-19.1108,19.1521,4.6467
Blue Earth,B7A,64.8891,66.9232,99.3528,0.2807,0.2895,85.4651,-1.6628,-13.7918,13.8917,4.5924
Blue Earth,B1B,8.2233,7.2641,22.8443,0.2145,0.1895,32.4008,10.2192,-32.1732,33.7571,5.0199
Blue Earth,B2B,13.4808,13.0448,38.9503,0.2059,0.1992,42.8307,4.4609,-36.6979,36.9681,4.8334
Blue Earth,B3B,18.7853,19.8570,43.5966,0.2284,0.2415,51.6752,-3.4837,-26.7362,26.9622,4.5828
Blue Earth,B4B,31.1888,33.1829,55.3947,0.2604,0.2771,64.3088,-4.8740,-16.8733,17.5632,4.4312
Blue Earth,B5B,40.9333,43.2863,64.9561,0.2744,0.2902,71.7488,-4.5682,-12.5129,13.3207,4.3623
Blue Earth,B6B,57.2686,59.6197,85.6011,0.2828,0.2944,81.6310,-2.9069,-11.2589,11.6281,4.4597
Blue Earth,B7B,68.4141,70.8527,93.5870,0.2938,0.3043,87.4134,-2.3099,-6.7088,7.0953,4.3808
Blue Earth,B1C,4.2209,4.0336,7.8351,0.2623,0.2507,23.7822,3.7456,-12.3444,12.9001,5.0070
Blue Earth,B2C,6.7396,7.0390,13.4288,0.2477,0.2587,31.8955,-1.6468,-14.2784,14.3730,4.5976
Blue Earth,B3C,18.4931,20.1082,29.4416,0.2718,0.2955,51.9593,-6.2107,-8.6553,10.6530,4.0900
Blue Earth,B4C,29.3662,31.5975,43.0290,0.2824,0.3038,63.0088,-6.0521,-6.5704,8.9329,3.9680
Blue Earth,B5C,43.0213,45.6347,57.3640,0.2946,0.3125,73.3079,-5.0398,-3.1770,5.9576,3.7041
Blue Earth,B6C,54.6008,57.2662,70.6267,0.2992,0.3138,80.3291,-3.8879,-2.3538,4.5449,3.6860
Blue Earth,B7C,68.6107,71.2515,86.5000,0.3031,0.3148,87.6071,-2.7203,-1.5818,3.1468,3.6683
Blue Earth,B1D,3.4784,3.3583,5.5723,0.2803,0.2706,21.4253,2.9613,-7.7167,8.2654,5.0788
Blue Earth,B2D,9.6652,9.8806,12.9789,0.2972,0.3038,37.6272,-0.2002,-3.3022,3.3082,4.6518
Blue Earth,B3D,16.1124,16.5246,20.3911,0.3038,0.3116,47.6554,-0.5323,-1.5758,1.6632,4.3866
Blue Earth,B4D,24.2308,24.8521,29.9516,0.3066,0.3144,56.9311,-0.6154,-0.8056,1.0138,4.0600
Blue Earth,B5D,34.3409,35.1682,42.2480,0.3073,0.3147,65.8794,-0.5132,-0.7519,0.9103,4.1135
Blue Earth,B6D,45.8096,46.8551,55.3591,0.3095,0.3165,74.0970,-0.4047,0.0362,0.4063,3.0524
Blue Earth,B7D,59.8640,61.1782,71.3153,0.3112,0.3180,82.4744,-0.3221,0.7995,0.8619,1.9537
Blue Earth,V1A,10.3868,6.9517,16.5434,0.3066,0.2052,31.6966,30.9731,-21.5953,37.7583,5.6743
Blue Earth,V2A,21.4286,14.1648,33.2346,0.3113,0.2058,44.4683,40.5100,-26.7575,48.5491,5.6995
Blue Earth,V3A,26.2237,18.9610,39.0746,0.3112,0.2250,50.6415,34.8704,-23.3778,41.9818,5.6926
Blue Earth,V4A,36.0938,28.9951,50.4574,0.3124,0.2509,60.7773,27.3752,-18.2027,32.8746,5.6964
Blue Earth,V5A,51.2665,45.0243,67.3625,0.3133,0.2751,72.9079,19.5506,-12.5130,23.2121,5.7139
Blue Earth,V6A,62.0027,57.1423,78.3957,0.3139,0.2893,80.2596,14.2168,-8.4362,16.5314,5.7476
Blue Earth,V7A,73.7969,71.4314,87.9486,0.3165,0.3063,87.6942,7.8174,-2.4320,8.1869,5.9816
Blue Earth,V1B,11.5496,8.2867,16.9285,0.3141,0.2254,34.5730,27.0921,-17.4355,32.2177,5.7113
Blue Earth,V2B,18.2306,12.8678,23.6451,0.3330,0.2351,42.5633,32.9263,-15.9874,36.6024,5.8312
Blue Earth,V3B,25.3067,19.7422,31.6842,0.3298,0.2573,51.5445,27.1787,-12.4873,29.9101,5.8525
Blue Earth,V4B,33.0571,27.4025,41.3343,0.3247,0.2692,59.3451,23.2044,-10.9874,25.6743,5.8410
Blue Earth,V5B,45.8368,40.8793,55.5865,0.3221,0.2873,70.0913,16.9382,-7.0826,18.3594,5.8871
Blue Earth,V6B,58.9027,54.9690,70.3876,0.3197,0.2983,79.0234,12.2704,-4.4146,13.0404,5.9378
Blue Earth,V7B,72.8670,71.3161,82.5633,0.3214,0.3145,87.6384,6.1397,1.2486,6.2653,0.2006
Blue Earth,V1C,9.8231,7.0513,11.8891,0.3415,0.2451,31.9234,25.6361,-10.3774,27.6568,5.8986
Blue Earth,V2C,15.8200,11.9029,15.9418,0.3623,0.2726,41.0614,26.2235,-4.1750,26.5538,6.1253
Blue Earth,V3C,21.4904,17.3438,22.5061,0.3503,0.2827,48.6903,22.6009,-3.5146,22.8725,6.1289
Blue Earth,V4C,30.6332,26.3972,33.4671,0.3385,0.2917,58.4121,18.5042,-3.0212,18.7492,6.1213
Blue Earth,V5C,39.4810,35.5529,42.9901,0.3345,0.3012,66.1769,14.9767,-1.0652,15.0145,6.2122
Blue Earth,V6C,51.4092,48.0151,57.2004,0.3282,0.3066,74.8344,11.6199,-0.3955,11.6267,6.2492
Blue Earth,V7C,66.5568,64.3485,74.6035,0.3239,0.3131,84.1469,7.7201,1.1248,7.8016,0.1447
Blue Earth,V1D,6.8268,5.9894,8.1471,0.3257,0.2857,29.3856,10.0507,-3.7437,10.7253,5.9266
Blue Earth,V2D,13.0486,11.6943,15.0324,0.3281,0.2940,40.7261,10.7448,-2.7647,11.0948,6.0313
Blue Earth,V3D,18.8767,16.4618,20.8189,0.3361,0.2931,47.5746,14.6576,-2.4881,14.8673,6.1150
Blue Earth,V4D,27.5324,25.2805,30.5086,0.3304,0.3034,57.3477,11.2362,-0.8669,11.2696,6.2062
Blue Earth,V5D,37.6029,34.8796,41.4263,0.3301,0.3062,65.6548,11.2775,-0.2129,11.2795,6.2643
Blue Earth,V6D,51.8122,50.5509,56.9480,0.3252,0.3173,76.4062,5.8958,2.5458,6.4219,0.4076
Blue Earth,V7D,65.0898,64.7911,71.7101,0.3229,0.3214,84.3760,3.4806,3.7668,5.1287,0.8249
Blue Earth,T1A,7.3915,10.0804,13.4693,0.2389,0.3258,37.9863,-21.4992,-3.8743,21.8455,3.3199
Blue Earth,T2A,10.9370,16.4290,21.0904,0.2257,0.3390,47.5324,-33.1794,-3.0463,33.3190,3.2331
Blue Earth,T3A,15.5068,23.0324,29.3787,0.2283,0.3391,55.1057,-36.1202,-3.1408,36.2565,3.2283
Blue Earth,T4A,24.3492,36.9700,46.1223,0.2266,0.3441,67.2545,-44.6030,-2.5930,44.6784,3.1997
Blue Earth,T5A,35.5836,47.8729,58.2736,0.2511,0.3378,74.7447,-34.5253,-1.5260,34.5590,3.1858
Blue Earth,T6A,47.0731,58.4050,70.3824,0.2677,0.3321,80.9634,-26.4672,-1.0656,26.4886,3.1818
Blue Earth,T7A,60.3840,69.4797,83.4168,0.2831,0.3258,86.7410,-17.4880,-0.9078,17.5116,3.1935
Blue Earth,T1B,6.6743,8.8760,10.7819,0.2535,0.3371,35.7444,-18.9002,-0.8079,18.9175,3.1843
Blue Earth,T2B,11.0243,16.2959,18.8394,0.2388,0.3530,47.3603,-31.7992,0.8141,31.8097,3.1160
Blue Earth,T3B,16.7288,24.4845,27.1351,0.2448,0.3582,56.5697,-35.5073,2.6693,35.6075,3.0666
Blue Earth,T4B,27.2324,36.6226,40.7660,0.2603,0.3501,66.9929,-31.5316,2.8473,31.6599,3.0515
Blue Earth,T5B,35.1771,44.5265,49.8631,0.2715,0.3437,72.5790,-26.5533,2.7385,26.6941,3.0388
Blue Earth,T6B,46.8998,54.9940,62.0082,0.2861,0.3355,79.0378,-18.6481,2.5706,18.8245,3.0046
Blue Earth,T7B,61.0419,67.6875,75.4603,0.2989,0.3315,85.8499,-12.1080,3.4069,12.5781,2.8673
Blue Earth,T1C,5.8773,6.7382,7.8966,0.2865,0.3285,31.2034,-7.7998,0.2397,7.8035,3.1109
Blue Earth,T2C,10.7136,12.0392,13.6844,0.2940,0.3304,41.2783,-7.8726,1.2882,7.9773,2.9794
Blue Earth,T3C,16.8845,20.5474,23.0316,0.2793,0.3398,52.4506,-16.8951,2.0800,17.0226,3.0191
Blue Earth,T4C,25.1165,29.7133,32.6374,0.2872,0.3397,61.4061,-16.1277,3.2351,16.4489,2.9436
Blue Earth,T5C,34.5359,39.1434,42.7410,0.2966,0.3362,68.8550,-12.6734,3.8287,13.2391,2.8482
Blue Earth,T6C,48.5275,52.8825,58.5112,0.3034,0.3307,77.8056,-8.8647,3.5370,9.5443,2.7620
Blue Earth,T7C,61.2812,65.6881,72.0113,0.3080,0.3301,84.8371,-7.1852,4.3250,8.3865,2.5997
Blue Earth,T1D,5.5999,6.0275,6.8223,0.3035,0.3267,29.4819,-3.5074,1.1322,3.6856,2.8293
Blue Earth,T2D,12.7608,13.9671,15.1153,0.3050,0.3338,44.1857,-6.0580,3.0157,6.7671,2.6797
Blue Earth,T3D,17.4461,18.8191,20.3532,0.3081,0.3324,50.4749,-5.3284,3.3545,6.2964,2.5797
Blue Earth,T4D,26.5213,28.1446,29.6361,0.3146,0.3339,60.0191,-4.3365,4.9646,6.5918,2.2888
Blue Earth,T5D,34.8426,36.5875,39.0730,0.3153,0.3311,66.9664,-3.4909,4.7706,5.9115,2.2025
Blue Earth,T6D,48.6514,50.3429,54.6121,0.3167,0.3277,76.2792,-1.9494,4.5003,4.9044,1.9796
Blue Earth,T7D,66.1401,68.1088,74.9374,0.3162,0.3256,86.0608,-1.4485,4.1692,4.4136,1.9052
Blue Earth,NP1,9.0864,8.6482,10.0765,0.3267,0.3110,35.2980,5.1346,0.4302,5.1525,0.0836
Blue Earth,NP2,13.9338,13.3041,14.8659,0.3309,0.3160,43.2180,5.6497,1.9043,5.9620,0.3251
Blue Earth,NP3,20.1871,19.3971,21.1079,0.3326,0.3196,51.1486,5.7833,3.1576,6.5892,0.4998
Blue Earth,NP4,29.2453,28.0821,30.2651,0.3339,0.3206,59.9628,6.6171,3.9816,7.7226,0.5417
Blue Earth,NP5,39.6897,37.9736,39.8480,0.3378,0.3231,68.0012,7.7626,5.6463,9.5989,0.6289
Blue Earth,NP6,54.1760,52.1861,55.2468,0.3352,0.3229,77.3920,7.7026,5.8222,9.6555,0.6473
Blue Earth,NP7,66.7592,65.3054,70.6661,0.3293,0.3221,84.6409,6.0358,5.0490,7.8692,0.6966
Blue Earth,NR1,8.7538,8.3943,8.9257,0.3357,0.3219,34.7909,4.5251,3.0429,5.4530,0.5920
Blue Earth,NR2,13.8295,13.2038,14.0236,0.3368,0.3216,43.0687,5.6408,3.5763,6.6790,0.5650
Blue Earth,NR3,19.6464,18.8755,19.1173,0.3409,0.3275,50.5413,5.7421,5.7681,8.1390,0.7877
Blue Earth,NR4,30.1918,28.7351,28.4425,0.3456,0.3289,60.5471,7.6640,7.5911,10.7872,0.7806
Blue Earth,NR5,40.5182,38.0572,36.8383,0.3511,0.3297,68.0628,10.0527,9.3489,13.7280,0.7491
Blue Earth,NR6,52.1408,49.6398,49.7616,0.3441,0.3276,75.8477,9.1560,8.4760,12.4770,0.7468
Blue Earth,NR7,63.9473,62.2434,65.2248,0.3341,0.3252,83.0427,6.6607,6.7336,9.4713,0.7908
Blue Earth,NO1,6.9395,6.7405,6.7972,0.3389,0.3292,31.2087,3.3192,4.2043,5.3566,0.9025
Blue Earth,NO2,10.1144,9.6243,8.9551,0.3525,0.3354,37.1596,5.3394,7.0340,8.8309,0.9215
Blue Earth,NO3,16.1662,15.2918,13.3589,0.3607,0.3412,46.0313,6.7728,10.2619,12.2954,0.9874
Blue Earth,NO4,24.9217,23.9257,20.4467,0.3597,0.3453,56.0134,6.2941,12.7335,14.2041,1.1117
Blue Earth,NO5,36.3380,34.9593,30.1267,0.3583,0.3447,65.7170,6.8901,14.0964,15.6902,1.1162
Blue Earth,NO6,55.1832,53.9465,48.7739,0.3495,0.3416,78.4305,5.7527,13.9275,15.0688,1.1791
Blue Earth,NO7,67.4352,67.2223,64.8365,0.3380,0.3370,85.6161,3.3122,11.4966,11.9642,1.2903
Blue Earth,NY1,5.8327,5.7189,5.0613,0.3511,0.3442,28.6918,2.5297,7.0913,7.5291,1.2281
Blue Earth,NY2,10.5810,10.4479,9.1617,0.3505,0.3461,38.6346,2.5329,8.9312,9.2835,1.2945
Blue Earth,NY3,17.6223,17.1890,13.7281,0.3631,0.3541,48.4973,4.1387,13.6310,14.2455,1.2760
Blue Earth,NY4,25.9832,25.5451,21.5101,0.3557,0.3497,57.6027,3.8773,13.5745,14.1174,1.2926
Blue Earth,NY5,39.0465,38.5677,33.7668,0.3506,0.3463,68.4370,3.8754,13.8723,14.4034,1.2984
Blue Earth,NY6,54.1317,54.4870,48.1057,0.3454,0.3477,78.7449,1.7593,15.1525,15.2543,1.4552
Blue Earth,NY7,69.0618,70.0163,67.7270,0.3339,0.3386,87.0049,0.8460,11.4937,11.5248,1.4973
Blue Earth,NE1,6.5244,6.4833,6.4673,0.3350,0.3329,30.6003,1.7326,4.4249,4.7520,1.1976
Blue Earth,NE2,12.1025,12.3321,11.0343,0.3412,0.3477,41.7392,0.0537,8.8309,8.8310,1.5647
Blue Earth,NE3,18.3359,18.6476,16.2106,0.3447,0.3506,50.2723,0.2458,11.1328,11.1355,1.5487
Blue Earth,NE4,26.6071,27.3226,23.3773,0.3442,0.3534,59.2717,-0.7666,13.2636,13.2858,1.6285
Blue Earth,NE5,37.5363,39.0798,32.0683,0.3454,0.3596,68.8091,-2.5331,16.7602,16.9505,1.7208
Blue Earth,NE6,54.3768,56.6054,51.7456,0.3342,0.3479,79.9571,-2.8480,13.5953,13.8904,1.7773
Blue Earth,NE7,65.2579,68.1358,63.4672,0.3315,0.3461,86.0743,-3.4648,13.4474,13.8866,1.8230
Blue Earth,NB1,5.6317,5.5904,7.0196,0.3087,0.3065,28.3547,1.7151,-1.5493,2.3112,5.5485
Blue Earth,NB2,10.0192,10.1022,12.1816,0.3102,0.3127,38.0253,0.8702,-0.6135,1.0647,5.6691
Blue Earth,NB3,15.9887,16.1911,19.1353,0.3116,0.3155,47.2242,0.6236,0.0148,0.6238,0.0237
Blue Earth,NB4,24.8211,25.2110,29.5488,0.3119,0.3168,57.2804,0.4060,0.3665,0.5470,0.7343
Blue Earth,NB5,35.4213,36.0073,42.3786,0.3112,0.3164,66.5255,0.3595,0.2160,0.4194,0.5411
Blue Earth,NB6,48.3989,49.3176,57.8283,0.3112,0.3171,75.6485,0.0834,0.4357,0.4436,1.3817
Blue Earth,NB7,60.1191,61.3334,71.5084,0.3116,0.3179,82.5577,-0.0793,0.7906,0.7946,1.6707
Blue Earth,NV1,5.7730,5.1988,7.2306,0.3172,0.2856,27.2938,7.8885,-4.1527,8.9148,5.7986
Blue Earth,NV2,11.4496,10.5817,15.9517,0.3014,0.2786,38.8668,7.8746,-7.9798,11.2110,5.4911
Blue Earth,NV3,19.1784,18.1610,25.1802,0.3068,0.2905,49.6908,7.0663,-6.1768,9.3854,5.5649
Blue Earth,NV4,27.0783,26.2511,33.7489,0.3110,0.3015,58.2746,5.4307,-3.6257,6.5298,5.6945
Blue Earth,NV5,39.2615,38.6519,48.2925,0.3111,0.3063,68.4984,4.2847,-2.7055,5.0673,5.7200
Blue Earth,NV6,50.7719,50.4978,61.5195,0.3119,0.3102,76.3738,3.3122,-1.5977,3.6774,5.8337
Blue Earth,NV7,61.7607,62.0823,73.8434,0.3124,0.3140,82.9572,2.0301,-0.3419,2.0587,6.1163
Blue Earth,BLACK,2.9345,2.9053,2.9659,0.3333,0.3299,19.6604,1.5167,2.9364,3.3050,1.0940
Blue Earth,N2,8.6343,8.6653,9.1277,0.3267,0.3279,35.3317,1.1728,3.3423,3.5420,1.2333
Blue Earth,N3,17.1287,17.2722,18.4221,0.3243,0.3270,48.6012,1.0318,3.7602,3.8992,1.3030
Blue Earth,N4,27.4644,27.7889,30.4874,0.3203,0.3241,59.6976,0.8375,3.2141,3.3214,1.3159
Blue Earth,N5,41.0476,41.6266,46.0892,0.3188,0.3233,70.6127,0.6766,3.2319,3.3019,1.3644
Blue Earth,N6,57.3419,58.3121,66.1950,0.3153,0.3207,80.9120,0.3706,2.2507,2.2810,1.4076
Blue Earth,WHITE,85.2322,87.0620,99.5916,0.3135,0.3202,94.7646,-0.2869,2.0906,2.1102,1.7072
Schmincke,1,85.5593,87.5507,100.9719,0.3122,0.3194,94.9714,-0.5690,1.5787,1.6781,1.9167
Schmincke,002B,43.3011,49.9164,11.8794,0.4120,0.4750,76.0179,-15.8990,65.6730,67.5702,1.8083
Schmincke,002D,71.4841,82.0227,19.6823,0.4128,0.4736,92.5849,-18.0647,77.1941,79.2796,1.8007
Schmincke,002H,74.3295,85.2649,24.2929,0.4042,0.4637,93.9972,-18.2592,71.6333,73.9238,1.8204
Schmincke,002M,78.8454,89.0450,43.3899,0.3732,0.4215,95.5992,-16.1135,49.2219,51.7923,1.8872
Schmincke,002O,84.5711,91.0342,73.2506,0.3398,0.3658,96.4241,-8.6769,23.3357,24.8967,1.9268
Schmincke,003B,41.9950,46.7946,8.0439,0.4337,0.4832,74.0582,-11.3193,73.6256,74.4907,1.7233
Schmincke,003D,71.0616,76.8061,7.8299,0.4564,0.4933,90.2323,-8.8124,102.2427,102.6218,1.6568
Schmincke,003H,72.9177,79.9215,16.1626,0.4315,0.4729,91.6496,-11.0454,82.5748,83.3103,1.7038
Schmincke,003M,76.6360,84.5691,33.3953,0.3938,0.4346,93.6971,-12.2987,57.9090,59.2006,1.7801
Schmincke,003O,79.5227,87.0974,47.8509,0.3708,0.4061,94.7796,-11.2531,43.0607,44.5068,1.8264
Schmincke,004B,51.0867,48.5076,5.2670,0.4872,0.4626,75.1439,9.4410,86.2457,86.7609,1.4618
Schmincke,004D,67.4646,61.5977,6.0142,0.4995,0.4560,82.6990,15.9497,96.0663,97.3813,1.4063
Schmincke,004H,68.4312,64.8130,9.2985,0.4801,0.4547,84.3873,10.7707,87.3931,88.0543,1.4482
Schmincke,004M,71.3813,69.7904,14.2935,0.4591,0.4489,86.8940,6.2493,78.5106,78.7589,1.4914
Schmincke,004O,72.7939,73.7332,23.6765,0.4277,0.4332,88.7963,0.9974,63.6730,63.6808,1.5551
Schmincke,005B,34.3780,25.8551,5.1743,0.5256,0.3953,57.8993,34.0106,56.9320,66.3172,1.0323
Schmincke,005D,45.7812,32.1421,5.2406,0.5505,0.3865,63.4601,45.3635,66.2200,80.2679,0.9702
Schmincke,005H,57.1366,45.2689,13.6165,0.4925,0.3902,73.0686,33.6788,56.2604,65.5705,1.0314
Schmincke,005M,62.8960,54.6193,23.0487,0.4475,0.3886,78.8215,22.4663,47.5185,52.5618,1.1292
Schmincke,005O,77.0895,75.6374,55.2996,0.3706,0.3636,89.6907,5.8770,26.9776,27.6103,1.3563
Schmincke,007B,49.8588,54.9165,28.6176,0.3738,0.4117,78.9932,-10.3996,39.1399,40.4979,1.8305
Schmincke,007D,71.1778,79.0546,32.9413,0.3886,0.4316,91.2590,-12.9933,54.3027,55.8356,1.8057
Schmincke,007H,73.9274,81.5740,40.6896,0.3768,0.4158,92.3865,-12.1402,46.7170,48.2686,1.8250
Schmincke,007M,76.7229,83.8466,50.0153,0.3643,0.3982,93.3838,-10.7742,38.4565,39.9373,1.8440
Schmincke,007O,80.8175,86.3056,69.1289,0.3421,0.3653,94.4428,-7.2848,23.1795,24.2973,1.8753
Schmincke,008B,33.1330,37.3378,6.7296,0.4292,0.4836,67.5297,-11.8081,67.0833,68.1146,1.7450
Schmincke,008D,71.9160,79.9145,11.1047,0.4414,0.4905,91.6465,-13.1155,94.6854,95.5895,1.7084
Schmincke,008H,75.0569,85.3510,20.4071,0.4151,0.4720,94.0341,-16.9363,78.3585,80.1679,1.7837
Schmincke,008M,75.6192,86.0429,28.5507,0.3976,0.4524,94.3307,-17.0752,65.6811,67.8644,1.8251
Schmincke,008O,77.4434,86.9805,39.7755,0.3793,0.4260,94.7300,-15.1391,51.8150,53.9814,1.8551
Schmincke,009B,34.6719,37.7138,8.9001,0.4265,0.4640,67.8092,-7.7025,60.0517,60.5437,1.6984
Schmincke,009D,66.2819,69.1639,10.1517,0.4552,0.4750,86.5851,-3.3950,88.6380,88.7030,1.6091
Schmincke,009H,70.7725,76.0817,17.7628,0.4299,0.4622,89.8973,-7.9782,76.2598,76.6760,1.6750
Schmincke,009M,72.0538,77.9733,23.1693,0.4160,0.4502,90.7677,-9.0399,67.9136,68.5126,1.7031
Schmincke,009O,76.1381,82.6938,37.1536,0.3885,0.4219,92.8802,-9.7770,51.7518,52.6672,1.7575
Schmincke,010B,36.2480,31.6813,6.5689,0.4866,0.4253,63.0786,17.9656,60.0265,62.6573,1.2800
Schmincke,010D,58.1529,46.5833,6.9624,0.5206,0.4170,73.9224,32.4599,77.2283,83.7726,1.1729
Schmincke,010H,60.0782,49.7922,8.1701,0.5090,0.4218,75.9415,28.3423,76.4481,81.5329,1.2158
Schmincke,010M,66.2089,59.3351,14.9767,0.4712,0.4223,81.4754,18.4683,67.6172,70.0940,1.3042
Schmincke,010O,69.3722,64.6774,21.9989,0.4446,0.4145,84.3172,13.0960,58.7821,60.2232,1.3516
Schmincke,013B,31.6333,31.7880,13.2411,0.4126,0.4146,63.1673,1.6600,40.0918,40.1261,1.5294
Schmincke,013D,54.2122,52.5603,21.0277,0.4242,0.4113,77.6147,6.8340,48.9315,49.4064,1.4320
Schmincke,013H,57.7098,57.2224,22.3683,0.4203,0.4168,80.3045,3.8812,51.2281,51.3749,1.4952
Schmincke,013M,71.0399,72.2223,42.4845,0.3825,0.3888,88.0755,0.4385,37.2529,37.2555,1.5590
Schmincke,013O,78.1515,80.4031,57.9805,0.3609,0.3713,91.8654,-1.3875,28.2578,28.2918,1.6199
Schmincke,014B,34.5338,33.6554,11.3327,0.4343,0.4232,64.6881,5.2801,47.5876,47.8797,1.4603
Schmincke,014D,45.1353,42.6988,12.4049,0.4503,0.4260,71.3501,9.5225,56.2738,57.0738,1.4032
Schmincke,014H,50.0982,48.4198,15.5499,0.4392,0.4245,75.0889,7.0665,55.3406,55.7899,1.4438
Schmincke,014M,71.6180,71.7376,48.0642,0.3741,0.3748,87.8421,2.6590,30.8801,30.9944,1.4849
Schmincke,014O,76.8125,77.7643,59.2507,0.3592,0.3637,90.6723,1.0929,25.0572,25.0810,1.5272
Schmincke,016B,26.4909,24.1328,9.6044,0.4398,0.4007,56.2205,11.9131,37.9002,39.7284,1.2662
Schmincke,016D,35.6675,30.7229,10.3633,0.4647,0.4003,62.2730,19.5122,46.1118,50.0702,1.1705
Schmincke,016H,43.9181,39.1703,16.9908,0.4388,0.3914,68.8744,16.6918,41.5766,44.8021,1.1890
Schmincke,016M,52.4059,48.5942,26.4874,0.4111,0.3812,75.1982,12.6410,35.7694,37.9374,1.2311
Schmincke,016O,62.4223,59.9702,40.0686,0.3842,0.3691,81.8220,8.4480,29.2190,30.4158,1.2893
Schmincke,017B,21.6526,17.8016,6.4201,0.4720,0.3881,49.2546,20.9251,36.7725,42.3093,1.0535
Schmincke,017D,27.6255,22.6807,7.3767,0.4789,0.3932,54.7419,22.8361,42.6448,48.3742,1.0792
Schmincke,017H,45.9294,40.4682,19.5369,0.4336,0.3820,69.8017,18.4471,38.1844,42.4069,1.1208
Schmincke,017M,51.3199,47.3977,25.4489,0.4133,0.3817,74.4434,13.0718,36.0769,38.3720,1.2232
Schmincke,017O,59.1705,56.0598,37.2781,0.3880,0.3676,79.6479,10.2174,28.7857,30.5452,1.2297
Schmincke,018B,14.1950,10.3877,5.1200,0.4779,0.3497,38.5295,27.4789,23.7835,36.3421,0.7134
Schmincke,018D,17.0067,12.5231,4.8304,0.4950,0.3645,42.0358,28.6658,31.1785,42.3536,0.8274
Schmincke,018H,25.2694,20.3325,8.5988,0.4662,0.3751,52.2110,24.1493,34.1225,41.8035,0.9549
Schmincke,018M,45.2432,39.5169,22.2553,0.4228,0.3693,69.1240,19.4251,32.1450,37.5584,1.0272
Schmincke,018O,53.6605,50.3396,38.2966,0.3771,0.3538,76.2772,11.2020,21.7456,24.4613,1.0951
Schmincke,019B,18.7911,14.2667,5.7754,0.4839,0.3674,44.6130,26.9862,31.3950,41.3993,0.8608
Schmincke,019D,22.5493,16.6268,5.8707,0.5006,0.3691,47.7864,31.3691,36.4664,48.1021,0.8604
Schmincke,019H,35.4152,28.5579,14.7064,0.4501,0.3630,60.3894,26.7876,31.8701,41.6327,0.8718
Schmincke,019M,47.7106,42.3176,31.6708,0.3920,0.3477,71.0893,17.8530,21.2289,27.7380,0.8716
Schmincke,019O,71.0118,68.1440,65.1756,0.3475,0.3335,86.0784,8.9875,12.0089,14.9996,0.9283
Schmincke,021B,26.6518,22.6092,14.1217,0.4205,0.3567,54.6675,19.2599,23.3456,30.2649,0.8810
Schmincke,021D,36.0977,28.9180,15.8120,0.4466,0.3578,60.7092,27.6820,29.9797,40.8053,0.8252
Schmincke,021H,44.7841,37.9641,25.6368,0.4132,0.3503,67.9941,22.9839,24.6631,33.7124,0.8206
Schmincke,021M,60.3794,55.3471,45.9440,0.3735,0.3423,79.2408,14.8298,18.2616,23.5246,0.8887
Schmincke,021O,69.9632,66.2857,61.4072,0.3540,0.3354,85.1419,10.8029,13.6177,17.3823,0.9002
Schmincke,022B,13.4742,9.7524,4.6233,0.4838,0.3502,37.3943,27.8508,24.1750,36.8795,0.7149
Schmincke,022D,15.9592,11.2170,4.7777,0.4994,0.3510,39.9437,31.8376,27.8229,42.2818,0.7182
Schmincke,022H,26.3502,20.1051,11.7917,0.4524,0.3452,51.9559,29.7220,24.4160,38.4647,0.6877
Schmincke,022M,39.9870,33.5118,25.2779,0.4048,0.3393,64.5732,23.4596,19.3284,30.3963,0.6891
Schmincke,022O,48.6755,42.7369,35.9078,0.3823,0.3357,71.3760,19.2505,16.2127,25.1681,0.6999
Schmincke,023B,11.3112,8.5881,5.8458,0.4394,0.3336,35.1789,22.7828,14.8333,27.1861,0.5771
Schmincke,023D,14.7836,10.6853,6.7745,0.4585,0.3314,39.0453,28.8352,17.8016,33.8876,0.5531
Schmincke,023H,25.5198,20.5064,16.5979,0.4075,0.3275,52.4050,24.3610,13.9949,28.0948,0.5214
Schmincke,023M,49.8681,45.5362,45.5209,0.3539,0.3231,73.2436,14.4079,8.3708,16.6631,0.5263
Schmincke,023O,67.4826,65.1358,70.3019,0.3326,0.3210,84.5537,7.9947,5.1886,9.5308,0.5757
Schmincke,024B,9.3917,7.8101,6.8615,0.3903,0.3246,33.5843,15.0266,8.0576,17.0506,0.4922
Schmincke,024D,11.5324,9.2077,7.9141,0.4025,0.3213,36.3811,19.1769,9.1068,21.2294,0.4434
Schmincke,024H,24.9710,21.0103,18.7626,0.3857,0.3245,52.9607,19.6605,10.6176,22.3443,0.4952
Schmincke,024M,39.2261,35.1026,33.9355,0.3623,0.3242,65.8285,15.6819,9.1558,18.1591,0.5285
Schmincke,024O,50.4044,46.9375,48.5303,0.3455,0.3218,74.1498,11.9271,6.7952,13.7270,0.5179
Schmincke,25,8.0548,6.9106,6.4486,0.3761,0.3227,31.6026,12.1545,6.2263,13.6564,0.4734
